File Name,Country,Topic,Learners' Prof.,Editor,Tokens,A (Added),D (Deleted),A+D,Tokens,Content (/12),Organization (/12),Vocabulary (/12),Language Use (/12),Mechanics (/12),Total 1 (%),Total 2 (Weighted %),Code,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),Major,Acad. Genre,Prof. Test,Score,Vocab Size Test,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW,,Content,,,,,,,,,,,,,,
W_THA_SMK0_026_A2_0_EDIT.txt,THA,SMK,A2_0,MH,237,80,62,142,203,2,1,3,1,1,13.3,13.8,W_THA_026,F,19,2,N/A,Tourism,Social Sciences,ONET,35,11,A2_0,3.17,3.17,6.34,0,4.5,3.25,3.5,3.11,3.89,3.25,3.5,3,3.75,4,4,3,4,,,,,,,,,,,,,,,,
W_THA_SMK0_027_B1_2_EDIT.txt,THA,SMK,B1_2,MH,226,44,30,74,262,9,8,8,8,9,70,66.3,W_THA_027,M,18,1,N/A,Electrical Engineering,Sciences & Technology,ONET,62.8,36,B1_2,4.67,4.5,9.17,0.17,3,3.63,3.63,4.44,2.67,4,4.5,3,3,5,4,4,4,,,,,,,,,,,,,,,,
W_THA_SMK0_028_B1_1_EDIT.txt,THA,SMK,B1_1,MH,288,51,30,81,273,9,10,7,8,10,73.3,68.3,W_THA_028,M,18,1,N/A,Engineering,Sciences & Technology,ONET,62.78,34,B1_1,4.17,3.67,7.84,0.5,4,3.75,3.5,4,3.33,3.75,3.5,3.5,3.75,4,3,4,4,,,,,,,,,,,,,,,,
W_THA_SMK0_030_B1_1_EDIT.txt,THA,SMK,B1_1,MH,205,50,39,89,227,9,8,7,7,9,66.7,62.9,W_THA_030,F,19,1,N/A,Biomedical Engineering,Life Sciences,ONET,57.14,31,B1_1,4.83,4.67,9.5,0.16,2,4.5,4.5,4.22,4.22,4.75,5.25,3.75,4.25,4,4,4,4,,,,,,,,,,,,,,,,
W_THA_SMK0_032_A2_0_EDIT.txt,THA,SMK,A2_0,MH,254,49,40,89,211,7,6,8,7,9,61.7,56.3,W_THA_032,M,23,4,N/A,Business,Social Sciences,ONET,50,23,A2_0,5,4.33,9.33,0.67,3,2.25,1.75,2.89,1.33,2.5,2,1.75,1.75,5,3,2,1,,,,,,,,,,,,,,,,
W_THA_SMK0_033_B1_1_EDIT.txt,THA,SMK,B1_1,MH,208,39,36,75,288,8,9,8,7,9,68.3,63.8,W_THA_033,M,19,1,N/A,Production Engineering,Sciences & Technology,ONET,53,31,B1_1,3.5,4.67,8.17,-1.17,3.5,4.38,4.38,4.89,3.67,4.5,5,3.5,4.5,4,4,4,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_001_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,240,32,25,57,226,11,10,10,9,9,81.7,79.6,W_TWN_001,F,19,1,N/A,Policy,Social Sciences,N/A,N/A,38,B1_2,5,5.5,10.5,-0.5,2,3.25,2.88,3,2.89,2.75,4,1.75,3.75,2,2,5,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_002_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,229,26,25,51,235,10,10,9,8,8,75,73.3,W_TWN_002,F,20,2,N/A,Japanese,Humanities,N/A,N/A,31,B1_1,4.5,4,8.5,0.5,1.5,3.38,2.38,2.78,2.67,3.25,3.5,2,2.75,1,4,2,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_003_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,206,34,27,61,213,7,6,6,7,7,55,52.1,W_TWN_003,F,20,3,N/A,Taiwan Language,Humanities,N/A,N/A,25,B1_1,4.67,5.17,9.84,-0.5,1,1.75,1.75,2.11,1.22,1.75,2.75,1.5,1,1,6,4,3,,,,,,,,,,,,,,,,
W_TWN_PTJ0_004_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,234,16,35,51,229,8,7,7,7,8,61.7,58.3,W_TWN_004,M,20,3,N/A,Business,Social Sciences,N/A,N/A,32,B1_1,4.17,4.83,9,-0.66,3,3.13,3,3.56,2.56,4.25,3.75,2.5,1.75,5,3,3,2,,,,,,,,,,,,,,,,
W_TWN_PTJ0_005_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,219,25,19,44,222,11,10,9,9,9,80,77.9,W_TWN_005,M,22,4,N/A,Linguistics,Humanities,TOEIC,750,38,B1_2,5.17,5.5,10.67,-0.33,6,4.88,4.88,5,5,5.25,4.75,4.75,4.75,5,4,5,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_006_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,220,35,25,60,251,8,7,8,7,7,61.7,59.6,W_TWN_006,F,20,3,N/A,Informatics,Sciences & Technology,TOEIC,490,29,A2_0,3.83,4.67,8.5,-0.84,1,2.13,2.13,2.11,1.89,1.25,3.5,1.25,2.5,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_007_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,255,34,26,60,222,11,11,10,9,9,83.3,81.3,W_TWN_007,F,20,3,N/A,Risk Management,Social Sciences,TOEIC,870,36,B2_0,5.17,5,10.17,0.17,3.5,3.88,3.5,3.33,4,4.5,4.25,3,3,5,3,4,3,,,,,,,,,,,,,,,,
W_TWN_PTJ0_008_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,218,44,35,79,221,7,7,6,6,6,53.3,51.7,W_TWN_008,M,22,4,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,5.17,4.33,9.5,0.84,2,2.25,3.63,2.56,3.11,3.25,3.5,2.5,2.5,3,4,3,2,,,,,,,,,,,,,,,,
W_TWN_PTJ0_009_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,219,45,42,87,231,8,8,7,7,7,61.7,59.6,W_TWN_009,M,22,4,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,4.67,4.67,9.34,0,3,2.75,2,3,1.89,2,2.5,2.25,2.75,5,2,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_010_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,227,36,20,56,202,8,7,8,7,7,61.7,59.6,W_TWN_010,F,22,4,N/A,Business,Social Sciences,TOEIC,510,28,A2_0,5,4.83,9.83,0.17,2,2.5,4,3.33,2.89,3.75,4,2.5,2.75,5,4,4,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_011_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,198,21,24,45,214,9,9,8,8,8,70,67.5,W_TWN_011,F,22,4,N/A,Labor Relation,Social Sciences,TOEIC,780,36,B1_2,3.83,5,8.83,-1.17,3,4.25,3.63,3.78,3.89,4.5,4.5,3,3.75,1,4,4,6,,,,,,,,,,,,,,,,
W_TWN_PTJ0_012_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,215,20,14,34,262,8,8,8,8,7,65,62.9,W_TWN_012,M,28,4,N/A,Physics,Sciences & Technology,TOEIC,885,34,B2_0,4,4.5,8.5,-0.5,1,3,4.13,3.78,2.78,2.5,5.5,1.75,4.5,2,6,2,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_013_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,183,36,43,79,225,4,3,3,3,3,26.7,26.3,W_TWN_013,F,21,3,N/A,Industrial Management,Social Sciences,N/A,N/A,13,A2_0,2.5,4.33,6.83,-1.83,1,2.38,1,2.22,1,1.75,1.75,1,2.25,6,2,2,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_014_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,229,29,32,61,228,8,7,7,7,7,60,57.9,W_TWN_014,F,20,2,N/A,Math,Sciences & Technology,N/A,N/A,43,B1_2,4.33,4.33,8.66,0,2.5,4,3.88,4,3.56,4.5,4.25,3.25,3.75,3,5,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_015_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,313,52,56,108,210,9,8,8,7,7,65,63.8,W_TWN_015,M,23,4,N/A,Chinese,Humanities,N/A,N/A,18,A2_0,3.5,3.33,6.83,0.17,2,3,3,3.22,2.56,3.25,3.25,2.75,2.75,2,2,2,3,,,,,,,,,,,,,,,,
W_TWN_PTJ0_016_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,215,60,44,104,226,6,6,5,4,4,41.7,41.7,W_TWN_016,M,21,4,N/A,Media,Social Sciences,CSEPT,150,11,A2_0,4.67,4.67,9.34,0,1.5,1.75,2.5,2.44,1.67,2.5,2.5,1.75,1.75,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_PTJ0_017_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,230,23,22,45,321,9,9,8,8,8,70,67.5,W_TWN_017,F,21,3,N/A,Psychology,Sciences & Technology,N/A,N/A,26,B1_1,4.33,4.33,8.66,0,1.5,4.25,2.75,3.56,3,3,4,3.25,3.75,2,6,4,3,,,,,,,,,,,,,,,,
W_TWN_PTJ0_018_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,237,30,16,46,276,10,9,8,8,8,71.7,70,W_TWN_018,F,22,5,N/A,Life Science,Life Sciences,N/A,N/A,32,B1_1,4.67,3.33,8,1.34,3,2.88,4,3.11,3.67,3.5,3.75,3,3.5,6,6,6,3,,,,,,,,,,,,,,,,
W_TWN_PTJ0_019_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,247,28,25,53,217,10,10,10,9,9,80,77.1,W_TWN_019,F,21,3,N/A,Japanese,Humanities,N/A,N/A,38,B1_2,3.5,4.83,8.33,-1.33,2.5,3.88,2.13,3,2.89,3,4,2,3,2,3,4,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_020_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,203,41,38,79,212,7,7,6,6,6,53.3,51.7,W_TWN_020,F,19,1,N/A,Music,Humanities,N/A,N/A,39,B1_2,4.5,4.83,9.33,-0.33,2.5,3.75,4.88,4.33,3.89,4.25,4.5,3.75,4.75,2,4,4,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_021_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,226,26,28,54,212,10,10,9,8,9,76.7,73.8,W_TWN_021,M,21,3,N/A,Economics,Social Sciences,N/A,N/A,36,B1_2,3.5,4.5,8,-1,2,2.88,3.13,3.33,2.44,2.75,4.25,1,4,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_PTJ0_022_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,187,42,47,89,210,5,4,3,3,3,30,30.4,W_TWN_022,M,23,4,N/A,Information Technology,Sciences & Technology,N/A,N/A,20,A2_0,3.83,4.83,8.66,-1,2,2.63,2.13,2.78,1.89,2,2.75,1.75,3,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_PTJ0_023_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,248,26,24,50,222,11,12,11,10,11,91.7,87.1,W_TWN_023,F,19,2,N/A,Business,Social Sciences,N/A,N/A,39,B1_2,4.67,5.17,9.84,-0.5,2,3.88,4.25,4.44,3.22,5.25,5,3,3,2,5,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_024_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,206,18,23,41,200,10,10,9,9,10,80,75.8,W_TWN_024,F,19,1,N/A,Environmental Engineering,Sciences & Technology,N/A,N/A,46,B1_2,4.17,4.5,8.67,-0.33,1.5,3.25,4.13,3.67,3.22,3.5,4.25,2,5,3,5,4,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_025_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,212,22,35,57,257,9,9,8,7,7,66.7,65.4,W_TWN_025,F,22,3,N/A,Chinese,Humanities,CSEPT,237,28,B1_1,5.33,5.33,10.66,0,3.5,4.38,5,4.44,4.67,5.25,5,3.75,4.75,3,6,6,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_026_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,242,53,41,94,205,7,7,6,5,5,50,49.6,W_TWN_026,F,22,4,N/A,Education,Humanities,N/A,N/A,26,B1_1,2.67,3.5,6.17,-0.83,1,2.5,3,2.56,2.56,3,3.5,2.25,2.25,3,4,3,2,,,,,,,,,,,,,,,,
W_TWN_PTJ0_027_B1_1_EDIT.txt,TWN,PTJ,B1_1,JES,265,36,33,69,230,8,8,7,6,7,60,57.9,W_TWN_027,F,19,2,N/A,Medical Technology,Sciences & Technology,N/A,N/A,34,B1_1,5.67,5.67,11.34,0,4,5.13,5,5.33,4.56,4.75,5.75,4.5,5.25,4,5,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_028_B1_2_EDIT.txt,TWN,PTJ,B1_2,JES,205,33,34,67,209,7,7,8,6,7,58.3,55.4,W_TWN_028,F,19,1,N/A,Information ,Sciences & Technology,N/A,N/A,38,B1_2,4.5,4.5,9,0,2,2.63,2.5,2.56,2.44,2.75,3,2,2.5,4,4,3,3,,,,,,,,,,,,,,,,
W_TWN_PTJ0_037_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,207,41,41,82,220,7,7,6,6,7,55,52.1,W_TWN_037,M,24,4,N/A,Chinese,Humanities,TOEIC,500,25,A2_0,3.83,4.33,8.16,-0.5,2,3,3.63,3.56,2.78,3.5,3.25,3,3.5,3,2,3,3,,,,,,,,,,,,,,,,
W_TWN_PTJ0_039_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,239,38,27,65,255,8,7,7,7,6,58.3,57.5,W_TWN_039,M,21,3,N/A,Physics,Sciences & Technology,N/A,N/A,18,A2_0,3.17,2.83,6,0.34,2.5,3.25,3.25,3.11,3.22,3,3.5,3,3.5,4,4,4,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_040_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,206,36,29,65,205,7,8,7,7,8,61.7,57.5,W_TWN_040,F,22,4,N/A,Social Work,Social Sciences,N/A,N/A,20,A2_0,5.17,4.67,9.84,0.5,3.5,3.38,3,3.67,2.78,3.25,3.75,3.25,2.5,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_PTJ0_041_A2_0_EDIT.txt,TWN,PTJ,A2_0,JES,267,22,18,40,208,10,9,10,9,10,80,75.8,W_TWN_041,F,20,3,N/A,Information,Sciences & Technology,TOEIC,295,21,A2_0,2.17,2.83,5,-0.66,1,1.75,1.75,1.67,1.67,1,2,3,1,6,2,2,1,,,,,,,,,,,,,,,,
W_TWN_PTJ0_048_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,238,29,28,57,213,10,9,9,9,10,78.3,74.2,W_TWN_048,F,21,3,N/A,Advertising,Social Sciences,TOEIC,840,30,B2_0,4.33,4.67,9,-0.34,2,3,3.5,3.44,2.78,3.25,3.5,2.75,3.5,5,1,4,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_057_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,283,23,23,46,219,9,9,9,10,10,78.3,73.3,W_TWN_057,F,22,4,N/A,Sociology,Humanities,TOEFL (iBT),97,40,B2_0,5.67,6,11.67,-0.33,4.5,2,2,2.44,2.11,2,2,2,2,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_068_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,231,18,15,33,218,11,10,10,10,11,86.7,82.1,W_TWN_068,F,23,4,N/A,Economics,Social Sciences,TOEIC,800,39,B2_0,4.5,4.17,8.67,0.33,1,2.63,1.88,1.67,2.56,2.75,3,1.25,2,1,4,1,1,,,,,,,,,,,,,,,,
W_TWN_PTJ0_069_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,313,35,32,67,215,9,10,10,9,8,76.7,74.2,W_TWN_069,F,20,3,N/A,Business,Social Sciences,TOEIC,965,41,B2_0,5.17,4.67,9.84,0.5,3.5,3.13,4.38,3.67,3.78,4.25,4.25,3.25,3.25,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_077_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,256,20,24,44,213,11,11,11,10,10,88.3,85,W_TWN_077,F,20,3,N/A,English,Humanities,TOEIC,785,33,B2_0,4.33,5,9.33,-0.67,2,2.5,4.38,3.56,3,3.75,3.75,2.75,3.5,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_PTJ0_086_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,252,18,17,35,238,11,12,11,10,10,90,86.7,W_TWN_086,F,22,4,N/A,Business,Social Sciences,TOEFL (iBT),87,36,B2_0,5.5,4.5,10,1,2,3.75,5,3.78,4.44,4.75,5.25,3.25,4.25,6,6,6,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_088_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,204,17,13,30,215,10,10,10,9,9,80,77.1,W_TWN_088,F,20,2,N/A,English,Humanities,TOEIC,805,35,B2_0,6,5.67,11.67,0.33,1,2.38,5.5,3.56,3.67,4.75,4.5,3.75,2.75,6,6,6,4,,,,,,,,,,,,,,,,
W_TWN_PTJ0_095_B2_0_EDIT.txt,TWN,PTJ,B2_0,JES,264,30,32,62,295,11,11,9,9,9,81.7,79.6,W_TWN_095,F,22,4,N/A,Finance,Social Sciences,TOEIC,845,37,B2_0,3.67,5.67,9.34,-2,1,1.75,2,1.67,1.89,2,2,1.75,1.75,1,2,1,3,,,,,,,,,,,,,,,,
W_TWN_SMK0_001_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,227,26,21,47,229,10,11,9,9,10,81.7,77.5,W_TWN_001,F,19,1,N/A,Policy,Social Sciences,N/A,N/A,38,B1_2,5,5.5,10.5,-0.5,2,3.25,2.88,3,2.89,2.75,4,1.75,3.75,2,2,5,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_002_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,216,34,30,64,227,9,8,8,8,9,70,66.3,W_TWN_002,F,20,2,N/A,Japanese,Humanities,N/A,N/A,31,B1_1,4.5,4,8.5,0.5,1.5,3.38,2.38,2.78,2.67,3.25,3.5,2,2.75,1,4,2,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_003_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,210,42,38,80,194,8,8,6,6,7,58.3,56.3,W_TWN_003,F,20,3,N/A,Taiwan Language,Humanities,N/A,N/A,25,B1_1,4.67,5.17,9.84,-0.5,1,1.75,1.75,2.11,1.22,1.75,2.75,1.5,1,1,6,4,3,,,,,,,,,,,,,,,,
W_TWN_SMK0_004_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,217,26,33,59,206,10,9,9,7,8,71.7,70,W_TWN_004,M,20,3,N/A,Business,Social Sciences,N/A,N/A,32,B1_1,4.17,4.83,9,-0.66,3,3.13,3,3.56,2.56,4.25,3.75,2.5,1.75,5,3,3,2,,,,,,,,,,,,,,,,
W_TWN_SMK0_005_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,204,30,29,59,214,9,9,10,8,8,73.3,70.8,W_TWN_005,M,22,4,N/A,Linguistics,Humanities,TOEIC,750,38,B1_2,5.17,5.5,10.67,-0.33,6,4.88,4.88,5,5,5.25,4.75,4.75,4.75,5,4,5,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_006_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,213,30,28,58,247,9,9,8,9,8,71.7,69.2,W_TWN_006,F,20,3,N/A,Informatics,Sciences & Technology,TOEIC,490,29,A2_0,3.83,4.67,8.5,-0.84,1,2.13,2.13,2.11,1.89,1.25,3.5,1.25,2.5,5,5,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_007_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,206,26,24,50,202,10,10,9,9,10,80,75.8,W_TWN_007,F,20,3,N/A,Risk Management,Social Sciences,TOEIC,870,36,B2_0,5.17,5,10.17,0.17,3.5,3.88,3.5,3.33,4,4.5,4.25,3,3,5,3,4,3,,,,,,,,,,,,,,,,
W_TWN_SMK0_008_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,219,16,14,30,200,10,11,11,10,11,88.3,82.9,W_TWN_008,M,22,4,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,5.17,4.33,9.5,0.84,2,2.25,3.63,2.56,3.11,3.25,3.5,2.5,2.5,3,4,3,2,,,,,,,,,,,,,,,,
W_TWN_SMK0_009_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,254,65,40,105,200,7,7,6,6,7,55,52.1,W_TWN_009,M,22,4,N/A,Japanese,Humanities,N/A,N/A,35,B1_1,4.67,4.67,9.34,0,3,2.75,2,3,1.89,2,2.5,2.25,2.75,5,2,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_010_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,213,36,24,60,210,9,8,9,8,8,70,67.5,W_TWN_010,F,22,4,N/A,Business,Social Sciences,TOEIC,510,28,A2_0,5,4.83,9.83,0.17,2,2.5,4,3.33,2.89,3.75,4,2.5,2.75,5,4,4,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_011_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,188,33,35,68,251,10,9,8,8,9,73.3,70.4,W_TWN_011,F,22,4,N/A,Labor Relation,Social Sciences,TOEIC,780,36,B1_2,3.83,5,8.83,-1.17,3,4.25,3.63,3.78,3.89,4.5,4.5,3,3.75,1,4,4,6,,,,,,,,,,,,,,,,
W_TWN_SMK0_012_B2_0_EDIT.txt,TWN,SMK,B2_0,JES,223,29,34,63,242,10,10,9,8,9,76.7,73.8,W_TWN_012,M,28,4,N/A,Physics,Sciences & Technology,TOEIC,885,34,B2_0,4,4.5,8.5,-0.5,1,3,4.13,3.78,2.78,2.5,5.5,1.75,4.5,2,6,2,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_013_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,156,46,49,95,195,6,4,4,4,5,38.3,37.1,W_TWN_013,F,21,3,N/A,Industrial Management,Social Sciences,N/A,N/A,13,A2_0,2.5,4.33,6.83,-1.83,1,2.38,1,2.22,1,1.75,1.75,1,2.25,6,2,2,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_014_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,206,26,20,46,231,11,11,10,10,11,88.3,83.8,W_TWN_014,F,20,2,N/A,Math,Sciences & Technology,N/A,N/A,43,B1_2,4.33,4.33,8.66,0,2.5,4,3.88,4,3.56,4.5,4.25,3.25,3.75,3,5,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_015_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,362,47,52,99,200,10,11,10,10,11,86.7,81.3,W_TWN_015,M,23,4,N/A,Chinese,Humanities,N/A,N/A,18,A2_0,3.5,3.33,6.83,0.17,2,3,3,3.22,2.56,3.25,3.25,2.75,2.75,2,2,2,3,,,,,,,,,,,,,,,,
W_TWN_SMK0_016_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,217,63,43,106,218,9,8,6,5,6,56.7,56.7,W_TWN_016,M,21,4,N/A,Media,Social Sciences,CSEPT,150,11,A2_0,4.67,4.67,9.34,0,1.5,1.75,2.5,2.44,1.67,2.5,2.5,1.75,1.75,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_SMK0_017_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,197,19,15,34,259,9,9,9,8,9,73.3,69.6,W_TWN_017,F,21,3,N/A,Psychology,Sciences & Technology,N/A,N/A,26,B1_1,4.33,4.33,8.66,0,1.5,4.25,2.75,3.56,3,3,4,3.25,3.75,2,6,4,3,,,,,,,,,,,,,,,,
W_TWN_SMK0_018_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,210,38,30,68,245,10,10,9,8,8,75,73.3,W_TWN_018,F,22,5,N/A,Life Science,Life Sciences,N/A,N/A,32,B1_1,4.67,3.33,8,1.34,3,2.88,4,3.11,3.67,3.5,3.75,3,3.5,6,6,6,3,,,,,,,,,,,,,,,,
W_TWN_SMK0_019_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,190,28,35,63,219,8,8,7,6,7,60,57.9,W_TWN_019,F,21,3,N/A,Japanese,Humanities,N/A,N/A,38,B1_2,3.5,4.83,8.33,-1.33,2.5,3.88,2.13,3,2.89,3,4,2,3,2,3,4,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_020_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,192,33,32,65,212,9,9,9,8,9,73.3,69.6,W_TWN_020,F,19,1,N/A,Music,Humanities,N/A,N/A,39,B1_2,4.5,4.83,9.33,-0.33,2.5,3.75,4.88,4.33,3.89,4.25,4.5,3.75,4.75,2,4,4,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_021_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,219,26,28,54,218,9,8,7,7,8,65,62.5,W_TWN_021,M,21,3,N/A,Economics,Social Sciences,N/A,N/A,36,B1_2,3.5,4.5,8,-1,2,2.88,3.13,3.33,2.44,2.75,4.25,1,4,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_SMK0_022_A2_0_EDIT.txt,TWN,SMK,A2_0,JES,199,48,40,88,211,7,7,6,6,7,55,52.1,W_TWN_022,M,23,4,N/A,Information Technology,Sciences & Technology,N/A,N/A,20,A2_0,3.83,4.83,8.66,-1,2,2.63,2.13,2.78,1.89,2,2.75,1.75,3,2,2,2,2,,,,,,,,,,,,,,,,
W_TWN_SMK0_023_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,220,13,12,25,210,11,11,10,10,11,88.3,83.8,W_TWN_023,F,19,2,N/A,Business,Social Sciences,N/A,N/A,39,B1_2,4.67,5.17,9.84,-0.5,2,3.88,4.25,4.44,3.22,5.25,5,3,3,2,5,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_024_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,206,25,22,47,202,11,10,10,9,10,83.3,80,W_TWN_024,F,19,1,N/A,Environmental Engineering,Sciences & Technology,N/A,N/A,46,B1_2,4.17,4.5,8.67,-0.33,1.5,3.25,4.13,3.67,3.22,3.5,4.25,2,5,3,5,4,4,,,,,,,,,,,,,,,,
W_TWN_SMK0_025_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,196,32,27,59,267,11,11,10,9,10,85,81.7,W_TWN_025,F,22,3,N/A,Chinese,Humanities,CSEPT,237,28,B1_1,5.33,5.33,10.66,0,3.5,4.38,5,4.44,4.67,5.25,5,3.75,4.75,3,6,6,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_026_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,195,38,42,80,196,8,8,7,6,7,60,57.9,W_TWN_026,F,22,4,N/A,Education,Humanities,N/A,N/A,26,B1_1,2.67,3.5,6.17,-0.83,1,2.5,3,2.56,2.56,3,3.5,2.25,2.25,3,4,3,2,,,,,,,,,,,,,,,,
W_TWN_SMK0_027_B1_1_EDIT.txt,TWN,SMK,B1_1,JES,216,27,29,56,208,10,11,9,9,10,81.7,77.5,W_TWN_027,F,19,2,N/A,Medical Technology,Sciences & Technology,N/A,N/A,34,B1_1,5.67,5.67,11.34,0,4,5.13,5,5.33,4.56,4.75,5.75,4.5,5.25,4,5,5,5,,,,,,,,,,,,,,,,
W_TWN_SMK0_028_B1_2_EDIT.txt,TWN,SMK,B1_2,JES,191,22,22,44,295,10,11,10,10,11,86.7,81.3,W_TWN_028,F,19,1,N/A,Information ,Sciences & Technology,N/A,N/A,38,B1_2,4.5,4.5,9,0,2,2.63,2.5,2.56,2.44,2.75,3,2,2.5,4,4,3,3,,,,,,,,,,,,,,,,
